User_ID,Age,Gender,City_Tier,City_Name,Occupation,Monthly_Income_INR,Rent_Housing_INR,Food_Groceries_INR,Utilities_Bills_INR,Healthcare_INR,Education_Childcare_INR,Entertainment_Dining_INR,Shopping_Lifestyle_INR,Investment_INR,Discretionary_Spending_INR,Essential_Spending_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Savings_Rate_Pct,Discretionary_Ratio_Pct,Financial_Resilience_Score,Emergency_Fund_Months
IN_USR_01046,36,Female,Tier 1,Bangalore,Civil Engineer,63500,21000,11600,3500,1400,5300,4900,2100,6500,7000,42800,49800,13700,21.6,14.1,42,2.4
IN_USR_01047,57,Female,Tier 2,Jaipur,Freelancer/Consultant,93500,15000,11600,6700,5300,8600,5200,5300,24000,10500,47200,57700,35800,38.3,18.2,83,9.9
IN_USR_01048,22,Female,Tier 2,Kochi,Small Business Owner,96500,20000,15200,7300,2900,600,8000,3800,23000,11800,46000,57800,38700,40.1,20.4,70,6.2
IN_USR_01049,37,Male,Tier 2,Chandigarh,Healthcare Worker,78500,17500,12600,5200,3700,4600,4500,2400,18500,6900,43600,50500,28000,35.7,13.7,73,7.3
IN_USR_01050,30,Female,Tier 2,Indore,Healthcare Worker,68000,11000,13400,3400,2600,100,4300,5300,16500,9600,30500,40100,27900,41.0,23.9,62,4.3
IN_USR_01051,45,Female,Tier 3,Mysore,Financial Analyst,91500,15000,16200,5000,3800,4700,4700,6700,22000,11400,44700,56100,35400,38.7,20.3,76,8.2
IN_USR_01052,52,Female,Tier 1,Delhi-NCR,Operations Executive,79000,23500,14600,4800,4500,6800,6600,3800,8000,10400,54200,64600,14400,18.2,16.1,38,2.3
IN_USR_01053,33,Female,Tier 1,Mumbai,Sales Consultant,49500,15000,7200,2600,2300,4900,2800,2000,6000,4800,32000,36800,12700,25.7,13.0,58,5.4
IN_USR_01054,44,Male,Tier 2,Kochi,Freelancer/Consultant,127500,30500,16600,8800,6700,11300,5800,8400,21000,14200,73900,88100,39400,30.9,16.1,57,4.3
IN_USR_01055,29,Male,Tier 2,Chandigarh,Marketing Manager,123000,19500,21400,7300,3100,2400,12300,3900,27500,16200,53700,69900,53100,43.2,23.2,58,3.3
IN_USR_01056,26,Male,Tier 3,Dehradun,Teacher/Professor,53000,8500,7800,2900,2000,800,3400,3100,16000,6500,22000,28500,24500,46.2,22.8,91,14.3
IN_USR_01057,22,Male,Tier 1,Bangalore,Software Engineer,118500,31000,18200,7300,6300,1900,4800,7600,20500,12400,64700,77100,41400,34.9,16.1,68,6.4
IN_USR_01058,53,Female,Tier 2,Indore,Data Analyst,104500,25500,20000,7000,3700,8000,6300,7800,11000,14100,64200,78300,26200,25.1,18.0,49,3.9
IN_USR_01059,29,Female,Tier 1,Delhi-NCR,Marketing Manager,86500,23500,13600,6400,3800,2000,5600,3300,17500,8900,49300,58200,28300,32.7,15.3,71,7.7
IN_USR_01060,54,Male,Tier 1,Hyderabad,Operations Executive,65500,17500,8200,3300,1400,5600,5500,2400,12000,7900,36000,43900,21600,33.0,18.0,72,8.0
IN_USR_01061,24,Female,Tier 2,Kochi,Marketing Manager,109500,26500,16800,8600,5400,1700,5000,7400,20000,12400,59000,71400,38100,34.8,17.4,73,8.0
IN_USR_01062,24,Male,Tier 3,Mysore,Teacher/Professor,37000,5000,5600,2400,2000,800,2300,2400,7000,4700,15800,20500,16500,44.6,22.9,91,13.9
IN_USR_01063,35,Male,Tier 3,Salem,Operations Executive,48500,6000,9000,2900,1300,3600,3400,3500,10000,6900,22800,29700,18800,38.8,23.2,73,7.6
IN_USR_01064,31,Male,Tier 3,Trichy,Operations Executive,71500,12500,9200,3700,3000,6300,7100,4900,12500,12000,34700,46700,24800,34.7,25.7,55,4.0
IN_USR_01065,57,Male,Tier 1,Mumbai,Marketing Manager,149000,40000,26600,6300,7000,10000,12200,9000,15500,21200,89900,111100,37900,25.4,19.1,46,3.0
IN_USR_01066,58,Male,Tier 2,Kochi,Freelancer/Consultant,92500,22500,16400,5400,2800,8200,5900,5500,15000,11400,55300,66700,25800,27.9,17.1,61,6.2
IN_USR_01067,48,Female,Tier 3,Nagpur,Operations Executive,76000,11000,12800,4900,3700,6100,7500,4000,17500,11500,38500,50000,26000,34.2,23.0,56,4.2
IN_USR_01068,56,Female,Tier 2,Coimbatore,Freelancer/Consultant,110000,18000,18200,5700,5600,10300,8200,7700,24000,15900,57800,73700,36300,33.0,21.6,72,8.5
IN_USR_01069,34,Male,Tier 1,Mumbai,Operations Executive,99000,23500,19600,5600,4200,9500,6400,6400,16500,12800,62400,75200,23800,24.0,17.0,46,3.1
IN_USR_01070,47,Male,Tier 1,Hyderabad,Software Engineer,219500,53500,30200,13700,13100,11800,16800,10200,42000,27000,122300,149300,70200,32.0,18.1,69,7.5
IN_USR_01071,37,Male,Tier 2,Indore,Software Engineer,149500,35000,28600,11700,8300,7000,7300,9700,24500,17000,90600,107600,41900,28.0,15.8,50,3.1
IN_USR_01072,57,Male,Tier 1,Delhi-NCR,Teacher/Professor,85500,20500,14800,3700,3600,6400,5200,5300,17500,10500,49000,59500,26000,30.4,17.6,50,2.9
IN_USR_01073,57,Female,Tier 2,Jaipur,Small Business Owner,229500,54500,41600,16600,7500,13800,21900,8300,42500,30200,134000,164200,65300,28.5,18.4,59,5.6
IN_USR_01074,47,Male,Tier 1,Delhi-NCR,Teacher/Professor,55000,16500,6800,2300,3200,3800,2900,1700,11500,4600,32600,37200,17800,32.4,12.4,59,4.2
IN_USR_01075,47,Female,Tier 1,Bangalore,Data Analyst,116000,33000,14600,7700,6100,7000,11400,8400,11500,19800,68400,88200,27800,24.0,22.4,38,1.5
IN_USR_01076,55,Male,Tier 2,Kochi,Data Analyst,88500,19000,11200,6200,2000,5700,4500,5400,16000,9900,44100,54000,34500,39.0,18.3,75,7.4
IN_USR_01077,50,Female,Tier 2,Jaipur,Civil Engineer,49500,10500,7000,3800,1900,3800,3100,1600,12000,4700,27000,31700,17800,36.0,14.8,77,8.4
IN_USR_01078,47,Female,Tier 2,Indore,Financial Analyst,100000,15000,18400,7000,4000,7800,6800,4900,15000,11700,52200,63900,36100,36.1,18.3,57,3.3
IN_USR_01079,26,Female,Tier 1,Pune,Small Business Owner,218500,55500,43200,10500,8300,600,10500,16700,37000,27200,118100,145300,73200,33.5,18.7,73,8.2
IN_USR_01080,34,Female,Tier 3,Warangal,Data Analyst,94500,13500,12000,3800,5100,8900,4700,3300,25000,8000,43300,51300,43200,45.7,15.6,60,3.0
IN_USR_01081,29,Male,Tier 2,Chandigarh,Teacher/Professor,74000,13500,11600,4600,4400,800,3800,3900,21000,7700,34900,42600,31400,42.4,18.1,78,8.1
IN_USR_01082,41,Female,Tier 2,Coimbatore,Financial Analyst,131000,24000,17200,7300,5300,12900,6000,5700,36500,11700,66700,78400,52600,40.2,14.9,66,4.4
IN_USR_01083,35,Female,Tier 2,Ahmedabad,Sales Consultant,49000,12000,9400,3400,2000,3500,4700,1700,8000,6400,30300,36700,12300,25.1,17.4,50,4.1
IN_USR_01084,53,Male,Tier 1,Mumbai,Operations Executive,79500,27000,12200,5000,2700,7100,6900,5100,7000,12000,54000,66000,13500,17.0,18.2,38,2.8
IN_USR_01085,36,Male,Tier 3,Dehradun,Financial Analyst,107500,16500,15600,4400,3100,9100,10500,3300,28500,13800,48700,62500,45000,41.9,22.1,79,8.8
IN_USR_01086,49,Female,Tier 2,Jaipur,Sales Consultant,97500,21500,14800,7600,2900,6300,8500,3600,20500,12100,53100,65200,32300,33.1,18.6,58,4.3
IN_USR_01087,22,Female,Tier 2,Jaipur,Small Business Owner,95000,16000,16200,5000,2500,2800,7700,6000,15500,13700,42500,56200,38800,40.8,24.4,68,6.1
IN_USR_01088,50,Male,Tier 2,Ahmedabad,Freelancer/Consultant,84500,19000,13600,6000,2300,8400,4100,4900,18000,9000,49300,58300,26200,31.0,15.4,63,6.0
IN_USR_01089,24,Female,Tier 1,Pune,Freelancer/Consultant,139000,44500,26400,10900,3500,3800,12700,9700,19000,22400,89100,111500,27500,19.8,20.1,42,3.3
IN_USR_01090,36,Female,Tier 3,Dehradun,Operations Executive,58000,10500,10000,3000,2600,5300,4400,3300,8000,7700,31400,39100,18900,32.6,19.7,50,2.4
IN_USR_01091,44,Female,Tier 2,Indore,Sales Consultant,39500,8500,6200,2100,1100,3700,2500,2000,6000,4500,21600,26100,13400,33.9,17.2,69,7.1
IN_USR_01092,33,Male,Tier 3,Warangal,Operations Executive,51000,8500,10000,2200,2300,5000,3600,2900,8500,6500,28000,34500,16500,32.4,18.8,51,2.7
IN_USR_01093,58,Female,Tier 2,Coimbatore,Financial Analyst,72000,13000,12000,4300,3600,6300,5200,4600,9000,9800,39200,49000,23000,31.9,20.0,62,5.9
IN_USR_01094,37,Female,Tier 1,Delhi-NCR,Software Engineer,195000,62000,29400,13500,6500,13100,8200,12400,22500,20600,124500,145100,49900,25.6,14.2,56,5.2
IN_USR_01095,33,Female,Tier 3,Trichy,Operations Executive,40000,7000,6000,2500,1100,2400,3600,1800,9000,5400,19000,24400,15600,39.0,22.1,76,8.2
IN_USR_01096,30,Female,Tier 2,Chandigarh,Marketing Manager,116500,28500,22600,9000,3900,600,5200,7500,19500,12700,64600,77300,39200,33.6,16.4,63,5.4
IN_USR_01097,43,Female,Tier 1,Delhi-NCR,Healthcare Worker,71500,24500,9600,5600,2100,5800,4300,4300,9500,8600,47600,56200,15300,21.4,15.3,37,1.3
IN_USR_01098,54,Male,Tier 2,Ahmedabad,Civil Engineer,59000,9000,10200,3600,3400,5700,4300,1800,10500,6100,31900,38000,21000,35.6,16.1,65,5.5
IN_USR_01099,40,Female,Tier 1,Mumbai,Operations Executive,87500,26500,16600,6600,4600,3900,7900,6600,8500,14500,58200,72700,14800,16.9,19.9,31,1.2
IN_USR_01100,34,Female,Tier 2,Kochi,Software Engineer,97500,23000,13400,5100,3200,6600,5800,4500,15500,10300,51300,61600,35900,36.8,16.7,74,7.7
IN_USR_01101,45,Male,Tier 2,Ahmedabad,Teacher/Professor,36500,6500,5600,2700,800,3600,2000,2600,7500,4600,19200,23800,12700,34.8,19.3,68,6.7
IN_USR_01102,28,Female,Tier 3,Mysore,Software Engineer,142500,16500,21400,8700,8500,3000,10200,8300,38500,18500,58100,76600,65900,46.2,24.2,90,13.8
IN_USR_01103,52,Male,Tier 1,Mumbai,Marketing Manager,129500,37500,24400,7000,3400,6200,7800,9100,22000,16900,78500,95400,34100,26.3,17.7,48,3.3
IN_USR_01104,25,Female,Tier 3,Dehradun,Teacher/Professor,48500,8000,7600,2800,1500,200,3400,2300,11500,5700,20100,25800,22700,46.8,22.1,91,12.6
IN_USR_01105,39,Female,Tier 2,Ahmedabad,Civil Engineer,87000,20500,16000,6400,2700,6100,5100,5300,11000,10400,51700,62100,24900,28.6,16.7,45,1.9
IN_USR_01106,49,Female,Tier 1,Bangalore,Software Engineer,99000,24000,14400,6500,4300,9200,4400,4100,19000,8500,58400,66900,32100,32.4,12.7,68,6.6
IN_USR_01107,29,Female,Tier 3,Mysore,Marketing Manager,39000,5000,6200,2400,1800,500,3300,2500,8500,5800,15900,21700,17300,44.4,26.7,69,6.7
IN_USR_01108,55,Female,Tier 1,Pune,Sales Consultant,62000,17500,11600,4900,1800,4200,4900,3200,9500,8100,40000,48100,13900,22.4,16.8,46,3.5
IN_USR_01109,31,Male,Tier 1,Pune,Financial Analyst,119000,30500,23400,5100,3400,10600,9800,8400,12000,18200,73000,91200,27800,23.4,20.0,39,1.7
IN_USR_01110,26,Male,Tier 1,Mumbai,Small Business Owner,59500,18000,10200,2500,2900,1600,4200,3000,9500,7200,35200,42400,17100,28.7,17.0,48,2.5
IN_USR_01111,57,Female,Tier 1,Pune,Financial Analyst,134500,36500,23800,9000,3600,6800,8200,7200,19000,15400,79700,95100,39400,29.3,16.2,65,6.8
IN_USR_01112,57,Female,Tier 1,Hyderabad,Financial Analyst,149500,51000,21800,9700,6000,12900,12000,7900,19000,19900,101400,121300,28200,18.9,16.4,39,2.5
IN_USR_01113,28,Female,Tier 1,Mumbai,Sales Consultant,58500,18000,7800,3400,1700,800,4900,2400,11000,7300,31700,39000,19500,33.3,18.7,63,5.8
IN_USR_01114,33,Male,Tier 1,Mumbai,Financial Analyst,150000,51500,29000,7300,5500,7500,6900,7700,17000,14600,100800,115400,34600,23.1,12.7,51,4.3
IN_USR_01115,26,Female,Tier 1,Pune,Financial Analyst,99000,33500,14400,5400,5800,2300,9000,5600,11500,14600,61400,76000,23000,23.2,19.2,51,5.0
IN_USR_01116,39,Female,Tier 1,Chennai,Small Business Owner,197000,62000,37600,9600,10300,11300,19000,11500,17000,30500,130800,161300,35700,18.1,18.9,34,1.6
IN_USR_01117,53,Male,Tier 1,Hyderabad,Freelancer/Consultant,184000,40500,30400,10600,4900,11000,14700,11000,38000,25700,97400,123100,60900,33.1,20.9,71,8.1
IN_USR_01118,29,Male,Tier 1,Delhi-NCR,Financial Analyst,150500,51500,29400,9100,3800,100,12100,11800,14500,23900,93900,117800,32700,21.7,20.3,40,2.4
IN_USR_01119,25,Male,Tier 1,Bangalore,Operations Executive,97500,28500,16400,7600,5400,1500,6900,5700,13000,12600,59400,72000,25500,26.2,17.5,45,2.3
IN_USR_01120,45,Female,Tier 1,Chennai,Teacher/Professor,64000,22000,11800,4900,3300,5700,2700,2000,8000,4700,47700,52400,11600,18.1,9.0,37,1.4
IN_USR_01121,46,Male,Tier 2,Indore,Civil Engineer,42000,8000,6200,3100,2400,3900,3100,3200,5000,6300,23600,29900,12100,28.8,21.1,59,5.9
IN_USR_01122,58,Male,Tier 2,Coimbatore,Freelancer/Consultant,136500,29500,17400,6500,4200,12600,9600,4500,34000,14100,70200,84300,52200,38.2,16.7,83,9.7
IN_USR_01123,58,Female,Tier 3,Mysore,Marketing Manager,104500,14500,17600,4700,3800,8200,8800,3700,19500,12500,48800,61300,43200,41.3,20.4,88,11.1
IN_USR_01124,51,Female,Tier 1,Chennai,Financial Analyst,71500,17000,13000,4800,1800,4500,3300,5400,9000,8700,41100,49800,21700,30.3,17.5,59,5.2
IN_USR_01125,24,Female,Tier 1,Delhi-NCR,Small Business Owner,281500,96000,50800,21800,7900,5300,23600,9000,38500,32600,181800,214400,67100,23.8,15.2,46,2.9
IN_USR_01126,43,Male,Tier 2,Coimbatore,Financial Analyst,114500,24500,19800,6000,4700,5600,10000,4400,17000,14400,60600,75000,39500,34.5,19.2,50,2.1
IN_USR_01127,57,Female,Tier 2,Chandigarh,Civil Engineer,91500,14000,15800,7300,2400,5200,4400,6600,20500,11000,44700,55700,35800,39.1,19.7,79,8.6
IN_USR_01128,45,Female,Tier 2,Jaipur,Small Business Owner,50500,11500,7000,3400,2200,2400,4100,2800,7000,6900,26500,33400,17100,33.9,20.7,51,2.6
IN_USR_01129,51,Male,Tier 1,Mumbai,Healthcare Worker,100000,29000,16400,5500,5100,4800,9100,4300,11000,13400,60800,74200,25800,25.8,18.1,53,4.7
IN_USR_01130,31,Male,Tier 1,Hyderabad,Software Engineer,213500,50500,36200,12600,9000,12100,10700,13000,37000,23700,120400,144100,69400,32.5,16.4,66,6.3
IN_USR_01131,27,Female,Tier 1,Pune,Software Engineer,210500,52500,27400,10800,9700,5700,12700,9100,54500,21800,106100,127900,82600,39.2,17.0,83,9.4
IN_USR_01132,22,Male,Tier 2,Kochi,Software Engineer,140500,22000,17000,7700,7900,4000,10400,9600,33000,20000,58600,78600,61900,44.1,25.4,75,8.1
IN_USR_01133,41,Male,Tier 1,Pune,Small Business Owner,162500,43500,25000,7600,4800,11200,7500,11700,24500,19200,92100,111300,51200,31.5,17.3,57,4.3
IN_USR_01134,29,Male,Tier 2,Jaipur,Teacher/Professor,38000,6000,4600,2900,2000,600,1700,1900,11500,3600,16100,19700,18300,48.2,18.3,65,4.5
IN_USR_01135,32,Female,Tier 2,Indore,Software Engineer,210500,33500,37400,11500,5100,15900,19400,7500,40500,26900,103400,130300,80200,38.1,20.6,56,2.8
IN_USR_01136,27,Male,Tier 2,Ahmedabad,Sales Consultant,48500,8500,7600,2400,1100,100,4500,2300,12500,6800,19700,26500,22000,45.4,25.7,70,6.7
IN_USR_01137,41,Male,Tier 2,Chandigarh,Data Analyst,76000,11500,12600,3600,3100,5400,4700,3900,16500,8600,36200,44800,31200,41.1,19.2,66,5.0
IN_USR_01138,23,Male,Tier 1,Bangalore,Civil Engineer,55000,19000,10200,3900,2400,300,4900,4200,7000,9100,35800,44900,10100,18.4,20.3,41,3.4
IN_USR_01139,47,Female,Tier 2,Jaipur,Civil Engineer,73500,11500,10200,3300,4000,3000,3200,3200,18500,6400,32000,38400,35100,47.8,16.7,65,4.5
IN_USR_01140,43,Male,Tier 2,Jaipur,Software Engineer,192000,40000,33200,8600,5800,7900,15200,11400,39500,26600,95500,122100,69900,36.4,21.8,80,9.8
IN_USR_01141,26,Female,Tier 2,Kochi,Marketing Manager,53500,9500,7200,2700,2400,100,4000,3300,14000,7300,21900,29200,24300,45.4,25.0,80,9.4
IN_USR_01142,47,Female,Tier 2,Coimbatore,Data Analyst,76000,15000,11800,3400,2800,5800,6500,2700,19000,9200,38800,48000,28000,36.8,19.2,81,9.7
IN_USR_01143,31,Male,Tier 1,Bangalore,Sales Consultant,112500,33000,15800,8200,5700,7400,5900,7200,16500,13100,70100,83200,29300,26.0,15.7,51,4.0
IN_USR_01144,40,Male,Tier 3,Warangal,Software Engineer,78500,12500,15200,3700,2900,7800,6300,2500,15000,8800,42100,50900,27600,35.2,17.3,65,5.7
IN_USR_01145,56,Male,Tier 1,Hyderabad,Software Engineer,134000,41000,23200,8700,6200,7400,12200,10100,14000,22300,86500,108800,25200,18.8,20.5,43,4.0
IN_USR_01146,27,Male,Tier 1,Chennai,Freelancer/Consultant,206500,61500,39400,14700,7800,900,9600,16300,39000,25900,124300,150200,56300,27.3,17.2,56,5.0
IN_USR_01147,56,Female,Tier 3,Dehradun,Software Engineer,79500,14000,15400,6000,2600,3800,6800,4200,17500,11000,41800,52800,26700,33.6,20.8,58,4.4
IN_USR_01148,54,Male,Tier 2,Ahmedabad,Teacher/Professor,54500,10500,6600,2600,2900,3000,2300,2900,13000,5200,25600,30800,23700,43.5,16.9,62,3.7
IN_USR_01149,33,Male,Tier 1,Bangalore,Operations Executive,85000,23000,15400,5700,4900,6000,5900,6000,8500,11900,55000,66900,18100,21.3,17.8,38,1.6
IN_USR_01150,49,Male,Tier 1,Hyderabad,Freelancer/Consultant,195500,60000,24200,8200,6700,16200,10900,13600,35500,24500,115300,139800,55700,28.5,17.5,52,3.7
IN_USR_01151,44,Female,Tier 1,Pune,Small Business Owner,132500,32000,19000,10000,6300,9700,7900,6500,18000,14400,77000,91400,41100,31.0,15.8,67,7.1
IN_USR_01152,47,Male,Tier 1,Bangalore,Freelancer/Consultant,179000,55500,25600,11500,6300,9800,10000,10800,20000,20800,108700,129500,49500,27.7,16.1,51,3.6
IN_USR_01153,41,Male,Tier 1,Bangalore,Financial Analyst,148000,39000,22400,6900,8500,11100,8100,9100,20500,17200,87900,105100,42900,29.0,16.4,55,4.4
IN_USR_01154,22,Male,Tier 1,Hyderabad,Teacher/Professor,87000,25000,14800,6500,2200,700,6000,6900,15500,12900,49200,62100,24900,28.6,20.8,52,4.0
IN_USR_01155,58,Male,Tier 1,Pune,Data Analyst,71000,18500,9800,5200,3100,6100,5900,3400,12000,9300,42700,52000,19000,26.8,17.9,52,4.3
IN_USR_01156,32,Male,Tier 2,Jaipur,Marketing Manager,73000,14500,11200,2900,2000,4000,6900,3400,15500,10300,34600,44900,28100,38.5,22.9,67,6.0
IN_USR_01157,23,Male,Tier 1,Delhi-NCR,Operations Executive,77500,18500,10000,3400,2500,100,4000,3400,14500,7400,34500,41900,35600,45.9,17.7,84,9.5
IN_USR_01158,47,Male,Tier 1,Chennai,Sales Consultant,50000,16000,6600,2500,2100,4300,3900,2900,8000,6800,31500,38300,11700,23.4,17.8,49,4.1
IN_USR_01159,47,Female,Tier 2,Chandigarh,Data Analyst,85500,13500,12200,5200,5100,7500,7700,5200,19500,12900,43500,56400,29100,34.0,22.9,65,6.6
IN_USR_01160,38,Female,Tier 2,Indore,Freelancer/Consultant,110500,24500,18400,7500,4600,6500,7800,6400,21000,14200,61500,75700,34800,31.5,18.8,67,7.1
IN_USR_01161,42,Female,Tier 2,Kochi,Small Business Owner,63000,10000,10600,4300,3000,2700,5100,3400,12000,8500,30600,39100,23900,37.9,21.7,76,8.3
IN_USR_01162,46,Male,Tier 1,Bangalore,Sales Consultant,52000,14500,9200,2600,2300,4400,3800,2600,6500,6400,33000,39400,12600,24.2,16.2,43,2.2
IN_USR_01163,30,Male,Tier 2,Kochi,Civil Engineer,59500,12500,9000,2400,1200,1200,4400,4200,12000,8600,26300,34900,24600,41.3,24.6,90,12.8
IN_USR_01164,38,Male,Tier 1,Hyderabad,Healthcare Worker,87500,28000,15600,5400,3300,6100,3800,6100,9000,9900,58400,68300,19200,21.9,14.5,37,1.0
IN_USR_01165,41,Female,Tier 1,Delhi-NCR,Sales Consultant,107000,28500,20400,6700,5500,6300,6300,4400,18500,10700,67400,78100,28900,27.0,13.7,57,5.1
IN_USR_01166,23,Female,Tier 1,Delhi-NCR,Operations Executive,100500,27500,15200,4500,4600,2300,6000,4500,15500,10500,54100,64600,35900,35.7,16.3,69,6.6
IN_USR_01167,44,Male,Tier 3,Mysore,Small Business Owner,137500,15500,18600,6500,4400,13400,12100,7100,40000,19200,58400,77600,59900,43.6,24.7,86,10.9
IN_USR_01168,52,Female,Tier 1,Delhi-NCR,Freelancer/Consultant,72000,19500,9200,3400,3500,3300,4500,5700,12500,10200,38900,49100,22900,31.8,20.8,70,8.0
IN_USR_01169,56,Female,Tier 3,Mysore,Teacher/Professor,26500,3000,4400,2100,1000,1800,1900,1100,4500,3000,12300,15300,11200,42.3,19.6,79,8.5
IN_USR_01170,44,Female,Tier 3,Mysore,Operations Executive,54500,6000,9600,3900,2900,4300,3600,2000,9500,5600,26700,32300,22200,40.7,17.3,63,4.0
IN_USR_01171,35,Female,Tier 1,Hyderabad,Civil Engineer,57500,16000,10200,4000,3100,4100,3900,2700,8500,6600,37400,44000,13500,23.5,15.0,41,1.8
IN_USR_01172,38,Male,Tier 1,Bangalore,Small Business Owner,225500,70000,31200,11900,6800,19800,22300,9800,22000,32100,139700,171800,53700,23.8,18.7,52,5.1
IN_USR_01173,38,Female,Tier 2,Kochi,Small Business Owner,172500,31500,22800,8300,9500,8100,16700,6500,42500,23200,80200,103400,69100,40.1,22.4,72,6.8
IN_USR_01174,56,Female,Tier 2,Indore,Data Analyst,109000,21000,19800,7700,3200,6300,8600,7300,19000,15900,58000,73900,35100,32.2,21.5,47,2.0
IN_USR_01175,57,Female,Tier 2,Jaipur,Sales Consultant,81500,18000,14000,3500,4400,6200,5200,3500,11000,8700,46100,54800,26700,32.8,15.9,57,3.8
IN_USR_01176,34,Male,Tier 1,Mumbai,Civil Engineer,94500,27500,17600,4800,5300,5700,5100,4300,10000,9400,60900,70300,24200,25.6,13.4,57,5.2
IN_USR_01177,28,Male,Tier 2,Ahmedabad,Sales Consultant,97000,19500,15600,4100,3600,2900,5500,4100,25000,9600,45700,55300,41700,43.0,17.4,72,6.3
IN_USR_01178,38,Female,Tier 1,Pune,Marketing Manager,132500,44500,23200,7800,5900,8900,11500,4700,15500,16200,90300,106500,26000,19.6,15.2,42,2.9
IN_USR_01179,42,Male,Tier 2,Jaipur,Financial Analyst,125500,24500,20200,8300,6900,10600,11100,7300,19500,18400,70500,88900,36600,29.2,20.7,56,4.9
IN_USR_01180,54,Male,Tier 3,Nagpur,Freelancer/Consultant,52000,6500,10400,3100,2500,4700,2400,3700,11500,6100,27200,33300,18700,36.0,18.3,59,4.0
IN_USR_01181,36,Male,Tier 2,Coimbatore,Freelancer/Consultant,145000,32000,19400,6600,4100,10600,7800,7600,31500,15400,72700,88100,56900,39.2,17.5,64,4.4
IN_USR_01182,28,Male,Tier 3,Nagpur,Small Business Owner,165000,23000,25000,12000,9500,2800,16300,9200,37500,25500,72300,97800,67200,40.7,26.1,57,3.3
IN_USR_01183,58,Male,Tier 1,Bangalore,Software Engineer,121500,27000,16800,9200,2500,9900,7700,6300,18500,14000,65400,79400,42100,34.7,17.6,75,8.4
IN_USR_01184,54,Female,Tier 2,Jaipur,Software Engineer,218500,34500,31400,12000,11300,12500,20800,9100,49000,29900,101700,131600,86900,39.8,22.7,88,11.3
IN_USR_01185,37,Male,Tier 2,Jaipur,Sales Consultant,71000,13500,12800,5300,3200,3700,4200,5200,13500,9400,38500,47900,23100,32.5,19.6,68,7.3
IN_USR_01186,28,Male,Tier 1,Chennai,Software Engineer,224000,73500,34200,10600,7800,5500,21600,17400,31000,39000,131600,170600,53400,23.8,22.9,44,3.2
IN_USR_01187,26,Female,Tier 1,Chennai,Software Engineer,217500,60000,41800,12100,6700,500,20500,10800,33500,31300,121100,152400,65100,29.9,20.5,63,6.7
IN_USR_01188,27,Male,Tier 3,Mysore,Sales Consultant,66000,7000,11200,5100,2900,1500,4500,3700,12000,8200,27700,35900,30100,45.6,22.8,91,12.5
IN_USR_01189,34,Female,Tier 1,Mumbai,Operations Executive,82000,19500,13400,5100,3700,4100,6300,5700,13500,12000,45800,57800,24200,29.5,20.8,55,4.7
IN_USR_01190,57,Male,Tier 1,Chennai,Small Business Owner,250500,71000,42400,13700,8700,18900,12700,13200,29500,25900,154700,180600,69900,27.9,14.3,52,3.6
IN_USR_01191,46,Male,Tier 2,Chandigarh,Financial Analyst,58000,14000,7600,4400,2900,3600,5300,3600,9500,8900,32500,41400,16600,28.6,21.5,60,6.2
IN_USR_01192,33,Female,Tier 1,Bangalore,Teacher/Professor,35000,11000,7000,2200,2000,3400,3000,1700,2500,4700,25600,30300,4700,13.4,15.5,35,2.5
IN_USR_01193,29,Female,Tier 1,Delhi-NCR,Data Analyst,158500,50500,25200,8800,4300,400,11500,11100,27500,22600,89200,111800,46700,29.5,20.2,47,2.4
IN_USR_01194,27,Female,Tier 3,Warangal,Operations Executive,39500,4500,6600,2300,1600,100,1700,2600,14000,4300,15100,19400,20100,50.9,22.2,91,16.9
